,ID_CLIENT,AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_CLOSED,LOAN_NUM_TOTAL
6465,106810693,63001281,0,46,1,0,1,2,1,35000.0,0,1
6466,106810694,63001361,0,42,1,0,1,3,2,20000.0,0,1
6467,106810695,63001532,0,29,1,0,0,2,2,18000.0,0,1
6468,106810696,63001580,0,30,1,0,0,2,2,11000.0,0,1
6469,106810697,63001655,0,38,1,0,0,1,1,15000.0,0,1
6470,106810698,63001854,0,42,1,0,1,2,1,7500.0,0,1
6471,106810699,63001877,1,24,1,0,1,1,1,11000.0,0,1
6472,106810700,63001956,0,62,1,1,1,3,0,17000.0,0,1
6473,106810701,63002008,0,47,1,0,0,1,0,18700.0,0,1
6474,106810702,63002016,0,42,1,0,1,2,0,5900.0,0,1
6475,106810703,63002506,0,49,1,1,0,2,0,20000.0,0,1
6476,106810704,63002507,0,39,1,0,1,1,1,6000.0,0,1
6477,106810705,63002571,0,46,1,0,1,1,0,11000.0,0,1
6478,106810706,63002645,0,36,1,0,0,1,0,11000.0,0,1
6479,106810707,63002873,0,38,1,0,1,3,2,10500.0,0,1
6480,106810708,63002975,0,47,1,0,0,0,0,14000.0,0,1
6481,106810709,63002988,1,26,1,0,0,1,0,15000.0,0,1
6482,106810710,63003294,0,59,1,0,1,2,0,12000.0,0,1
6483,106810711,63003329,0,28,1,0,1,0,0,14000.0,0,1
6484,106810712,63003370,1,50,1,0,1,1,1,21000.0,0,1
6485,106810713,63003371,0,43,1,0,0,1,1,15000.0,0,1
6486,106810714,63003578,0,44,1,0,1,0,0,10000.0,0,1
6487,106810715,63003668,0,55,0,1,0,1,0,6500.0,0,1
6488,106810716,63003726,0,55,1,0,1,1,0,9000.0,0,1
6489,106810717,63003885,0,43,1,0,1,2,1,11000.0,0,1
6490,106810718,63003915,0,28,1,0,1,2,2,12000.0,0,1
6491,106810719,63004046,0,37,1,0,1,2,2,9000.0,0,1
6492,106810720,63004278,0,29,1,0,1,0,0,20000.0,0,1
6493,106810721,63004431,0,22,1,0,0,1,1,12000.0,0,1
6494,106810722,63004580,0,36,1,0,1,2,2,15000.0,0,1
6495,106810723,63004666,0,63,1,0,0,1,0,12000.0,0,1
6496,106810724,63004981,0,25,1,0,1,2,2,9000.0,0,1
6497,106810725,63005048,0,46,1,0,1,1,1,8000.0,0,1
6498,106810726,63005295,1,25,1,0,0,0,0,25000.0,0,1
6499,106810727,63005345,0,59,1,0,1,0,0,12000.0,0,1
6500,106810728,63005413,0,35,1,0,0,1,1,23000.0,0,1
6501,106810729,63005476,0,50,1,0,1,3,0,8000.0,0,1
6502,106810730,63005802,0,36,1,0,0,1,1,13000.0,0,1
6503,106810731,63005945,0,25,1,0,0,0,0,4000.0,0,1
6504,106810732,63006383,0,34,1,0,0,2,2,11500.0,0,1
6505,106810733,63006842,1,41,1,0,1,2,1,35000.0,0,1
6506,106810734,63007004,0,48,1,0,0,0,0,20000.0,0,1
6507,106810735,63007092,0,32,1,0,1,1,1,11000.0,0,2
6508,106810736,63007207,0,29,1,0,0,0,0,6200.0,0,1
6509,106810737,63007600,0,32,1,0,1,0,0,12000.0,0,1
6510,106810738,63007605,0,42,1,0,0,2,2,4500.0,0,1
6511,106810739,63007628,0,25,1,0,1,1,1,7500.0,0,1
6512,106810740,63007708,0,35,1,0,0,0,0,25000.0,0,1
6513,106810741,63007720,1,49,1,0,1,2,2,15000.0,0,1
6514,106810742,63007733,1,25,1,0,0,0,0,20000.0,0,1
6515,106810743,63007820,0,39,1,0,1,1,1,18000.0,0,1
6516,106810744,63008103,1,34,1,0,0,1,1,25000.0,0,1
6517,106810745,63008148,0,31,1,0,0,1,1,40000.0,0,1
6518,106810746,63008164,0,41,1,0,0,0,0,18000.0,0,2
6519,106810747,63008266,0,56,1,0,1,0,0,10000.0,0,1
6520,106810748,63008341,0,36,1,0,1,1,1,15000.0,0,1
6521,106810749,63008781,0,32,1,0,1,3,3,15000.0,0,1
6522,106810750,63008942,0,38,1,0,1,1,1,12000.0,0,1
6523,106810751,63009162,0,63,1,0,0,0,0,20000.0,0,1
6524,106810752,63009237,0,30,1,0,0,1,1,25000.0,0,1
6525,106810753,63009247,0,58,0,1,1,3,0,6000.0,0,1
6526,106810754,63009258,1,42,1,0,1,2,2,11000.0,0,1
6527,106810755,63009309,0,51,1,0,1,0,0,14000.0,0,1
6528,106810756,63009348,0,27,1,0,0,0,0,20000.0,0,1
6529,106810757,63009382,0,39,1,0,0,2,2,20000.0,0,1
6530,106810758,63009427,0,36,1,0,1,2,2,16000.0,0,1
6531,106810759,63009782,0,46,1,0,0,1,1,14000.0,0,1
6532,106810760,63009783,1,46,1,0,1,3,0,16000.0,0,1
6534,106810761,63009968,0,48,1,0,1,0,0,13000.0,0,1
6535,106810762,63010570,0,24,1,0,0,1,1,15000.0,0,1
6536,106810763,63010586,0,34,1,0,0,1,1,15000.0,0,1
6537,106810764,63010736,1,56,1,1,1,0,0,12000.0,0,1
6538,106810765,63011195,1,22,1,0,1,2,0,15000.0,0,1
6539,106810766,63085687,0,57,0,1,1,0,0,7000.0,0,1
6540,106810767,63085790,0,44,1,0,1,2,1,10000.0,0,2
6541,106810768,63086147,0,32,1,0,1,1,1,5000.0,0,1
6542,106810769,63086267,0,42,1,0,0,2,2,10000.0,0,1
6543,106810770,63086350,0,56,1,0,1,2,0,12000.0,0,2
6544,106810771,63086475,0,30,1,0,0,0,0,35000.0,1,1
6545,106810772,63086590,0,56,1,0,0,1,1,8000.0,0,1
6546,106810773,63086771,0,47,1,0,1,2,2,20000.0,0,1
6547,106810774,63086819,0,42,1,0,0,0,0,35000.0,1,1
6548,106810775,63086988,0,34,1,0,0,0,0,16000.0,0,1
6549,106810776,63087001,0,31,1,0,1,1,1,10000.0,1,1
6550,106810777,63087120,0,47,1,0,1,0,0,5000.0,0,1
6551,106810778,63087200,0,52,1,1,1,0,0,30000.0,0,1
6552,106810779,63087229,1,29,1,0,0,0,0,22000.0,0,1
6553,106810780,63087396,0,32,1,0,0,2,2,15000.0,0,1
6554,106810781,63087550,0,42,1,0,1,1,1,20000.0,0,1
6555,106810782,63087678,0,45,1,0,1,2,0,7000.0,0,1
6556,106810783,63087762,0,34,1,0,1,1,0,11000.0,0,1
6557,106810784,63087783,0,44,1,0,1,1,0,20000.0,0,1
6558,106810785,63087816,1,35,1,0,1,1,1,29800.0,0,1
6559,106810786,63088132,0,59,1,0,1,2,0,6800.0,0,1
6560,106810787,63088421,0,31,1,0,0,1,1,15000.0,0,1
6561,106810788,63088990,1,41,1,0,1,3,2,25000.0,0,1
6562,106810789,63089055,0,32,1,0,1,1,1,17000.0,1,1
6563,106810790,63089183,0,27,1,0,1,0,0,20000.0,1,1
6564,106810791,63089278,0,56,1,0,0,1,0,30000.0,0,1
6565,106810792,63089373,0,44,1,0,0,3,3,15000.0,0,1
6566,106810793,63089428,0,27,1,0,1,0,0,19500.0,1,1
6567,106810794,63089632,0,40,1,0,1,1,1,100000.0,1,1
6568,106810795,63089658,0,54,1,0,1,2,2,11000.0,0,1
6569,106810796,63089822,0,23,1,0,1,0,0,20000.0,0,1
6570,106810797,63089923,0,58,1,0,0,0,0,40000.0,0,1
6571,106810798,63089930,1,24,1,0,0,1,1,30000.0,0,1
6573,106810799,63089979,0,38,1,0,1,2,2,15000.0,0,1
6574,106810800,63090038,0,30,1,0,1,0,0,28000.0,1,1
6575,106810801,63090196,0,31,1,0,1,1,1,8000.0,0,1
6576,106810802,63090232,0,33,1,0,1,2,2,5000.0,1,1
6577,106810803,63090243,0,33,1,0,1,1,1,15000.0,0,1
6578,106810804,63090265,0,25,1,0,0,0,0,12000.0,0,1
6579,106810805,63090385,0,50,1,0,1,1,0,7000.0,0,1
6580,106810806,63090690,0,27,1,0,0,0,0,20000.0,1,1
6581,106810807,63091019,0,30,1,0,0,1,1,17000.0,0,1
6582,106810808,63091050,1,24,1,0,1,0,0,10000.0,0,1
6583,106810809,63091070,0,61,0,1,1,0,0,10000.0,0,1
6584,106810810,63091305,0,37,1,0,1,1,0,25000.0,0,1
6585,106810811,63091340,0,28,1,0,1,1,1,20000.0,1,1
6586,106810812,63091429,0,27,1,0,1,0,0,17000.0,0,1
6587,106810813,63091436,0,29,1,0,1,2,2,13000.0,0,1
6588,106810814,63091447,0,45,0,1,1,2,1,6000.0,1,1
6589,106810815,63091518,0,40,1,0,1,2,2,10000.0,1,1
6590,106810816,63091662,0,44,1,0,0,0,0,15000.0,0,1
6591,106810817,63092004,0,32,1,0,0,0,0,25000.0,2,2
6592,106810818,63092420,1,48,1,0,1,2,1,30000.0,0,1
6593,106810819,63092637,0,27,1,0,1,0,0,14000.0,2,2
6594,106810820,63093078,0,58,1,0,1,2,0,17000.0,0,1
6595,106810821,63093162,0,37,1,0,0,2,2,20000.0,0,1
6596,106810822,63093169,0,39,1,0,1,1,1,10000.0,1,1
6597,106810823,63093534,0,42,1,0,0,0,1,20000.0,0,1
6598,106810824,63093645,0,31,1,0,1,1,1,10000.0,0,1
6599,106810825,63093723,0,40,1,0,1,4,4,8500.0,0,1
6600,106810826,63094088,0,41,1,0,0,1,1,40000.0,0,1
6601,106810827,63094160,0,36,1,0,1,1,1,8000.0,1,1
6602,106810828,63094450,0,33,1,0,1,2,1,10000.0,0,1
6603,106810829,63094668,0,34,1,0,1,1,1,30000.0,0,1
6604,106810830,63094842,0,38,1,0,0,2,2,17000.0,0,1
6605,106810831,63095755,0,27,1,0,1,2,2,5000.0,0,1
6606,106810832,63095911,0,31,1,0,0,0,0,12000.0,0,1
6607,106810833,63095916,0,36,0,1,1,2,2,25000.0,0,1
6608,106810834,63096193,1,35,1,0,1,1,1,15000.0,0,1
6609,106810835,63096344,0,52,1,0,1,3,3,30000.0,0,1
6610,106810836,63096396,0,55,1,0,1,3,0,22000.0,0,1
6611,106810837,63097015,0,33,1,0,1,2,2,4300.0,0,1
6612,106810838,63097027,0,25,1,0,1,0,0,10000.0,0,1
6613,106810839,63097247,0,54,1,1,1,2,0,16000.0,0,1
6614,106810840,63097424,0,24,1,0,0,1,1,30000.0,0,1
6615,106810841,63097539,0,26,1,0,0,1,1,21500.0,0,1
6616,106810842,63097732,0,42,1,0,1,2,2,5000.0,0,1
6617,106810843,63097871,0,45,1,0,1,2,0,12000.0,0,1
6618,106810844,63098102,1,22,1,0,0,0,0,7000.0,0,1
6619,106810845,63098599,0,31,1,0,1,1,1,6000.0,0,1
6620,106810846,63098755,0,61,0,1,1,1,0,6500.0,1,1
6621,106810847,63098918,0,38,1,0,0,1,1,22000.0,2,2
6622,106810848,63098977,0,38,1,0,0,1,0,30000.0,1,1
6623,106810849,63099040,0,27,1,0,1,1,1,19000.0,1,1
6624,106810850,63099080,0,37,1,0,1,2,2,13000.0,0,1
6625,106810851,63099170,0,37,1,0,1,1,1,18600.0,1,2
6626,106810852,63099299,1,25,1,0,0,0,1,50000.0,0,1
6627,106810853,63099451,0,32,1,0,0,0,0,18000.0,0,1
6628,106810854,63099537,0,40,1,0,0,2,3,25000.0,1,1
6629,106810855,63099552,0,38,1,0,0,1,1,30000.0,0,1
6630,106810856,63099557,0,54,1,0,0,2,2,33000.0,0,1
6631,106810857,63099685,0,27,1,0,1,2,2,12000.0,0,1
6632,106810858,63099901,0,28,1,0,0,0,0,10000.0,0,1
6634,106810859,63100077,0,32,1,0,0,2,2,7000.0,0,1
6635,106810860,63100129,1,22,1,0,1,1,1,7000.0,0,1
6636,106810861,63101008,0,32,1,0,0,2,2,11000.0,0,1
6637,106810862,63101062,0,45,1,0,1,0,2,10000.0,0,1
6638,106810863,63101140,0,52,1,0,0,2,0,20000.0,1,2
6639,106810864,63101145,0,44,1,0,0,0,0,30000.0,0,1
6640,106810865,63101211,0,43,1,0,1,2,2,15000.0,0,1
6641,106810866,63101689,0,37,1,0,1,2,2,20000.0,0,1
6642,106810867,63101884,0,37,1,0,0,1,0,20000.0,0,1
6643,106810868,63102000,0,48,0,1,1,2,0,6500.0,2,2
6644,106810869,63102036,0,37,1,0,0,0,0,10000.0,0,1
6645,106810870,63102869,0,53,1,0,0,3,0,25000.0,0,1
6646,106810871,63103133,0,37,1,0,0,0,0,8000.0,1,1
6647,106810872,63103400,0,35,1,0,1,1,1,6600.0,0,1
6648,106810873,63103775,0,33,1,0,1,3,3,15000.0,0,1
6649,106810874,63103959,0,35,1,0,0,1,1,60000.0,1,1
6650,106810875,63104137,0,28,1,0,1,0,0,8000.0,0,1
6651,106810876,63104225,0,58,0,1,1,0,0,10000.0,0,1
6652,106810877,63104252,0,27,1,0,1,1,1,15000.0,0,1
6653,106810878,63104280,0,56,1,0,1,0,0,10000.0,0,1
6654,106810879,63104686,0,27,1,0,1,0,0,13000.0,1,1
6655,106810880,63104936,1,43,1,0,0,3,3,9000.0,0,1
6656,106810881,63105195,0,58,1,0,1,0,0,6000.0,1,1
6657,106810882,63105642,0,23,1,0,0,1,1,16000.0,0,1
6658,106810883,63105953,0,38,1,0,1,3,3,15000.0,0,1
6659,106810884,63105957,0,40,1,0,1,1,1,11500.0,0,1
6660,106810885,63105980,0,22,1,0,1,0,0,12000.0,0,1
6661,106810886,63106024,0,44,1,0,1,3,1,12000.0,0,1
6662,106810887,63106281,0,64,1,0,0,0,0,7500.0,1,1
6663,106810888,63106328,1,52,1,0,1,0,0,12000.0,1,1
6664,106810889,63106532,0,34,1,0,1,1,1,8000.0,1,1
6665,106810890,63106663,0,43,1,0,1,2,0,12000.0,0,1
6666,106810891,63107202,0,27,1,0,1,1,1,30000.0,1,1
6667,106810892,63269723,0,45,1,0,1,1,1,9000.0,0,1
6668,106810893,63273207,0,23,1,0,1,0,0,11000.0,0,1
6669,106810894,63273839,0,60,1,0,1,0,0,15000.0,0,1
6670,106810895,63278794,0,32,1,0,1,1,1,8000.0,1,1
6671,106810896,63281347,0,41,1,0,1,1,1,15000.0,0,1
6672,106810897,63281472,0,28,1,0,0,1,1,16000.0,0,1
6673,106810898,63282320,0,27,1,0,1,1,1,10000.0,0,1
6674,106810899,63282932,0,60,0,1,1,0,0,6000.0,1,1
6675,106810900,63289419,1,30,1,0,1,2,2,18000.0,2,3
6676,106810901,63312792,1,27,1,0,1,1,1,10000.0,1,1
6677,106810902,63313251,0,22,1,0,0,0,0,11500.0,0,1
6678,106810903,63313395,0,34,1,0,0,0,0,8000.0,0,1
6679,106810904,63313708,0,52,0,1,1,0,0,5700.0,0,1
6680,106810905,63313714,0,24,1,0,0,0,0,20000.0,0,1
6681,106810906,63313718,1,23,1,0,0,0,0,15000.0,0,1
6682,106810907,63313763,0,27,1,0,1,1,1,7000.0,0,1
6683,106810908,63313772,0,54,1,0,1,2,0,21000.0,0,1
6684,106810909,63314146,0,50,1,0,0,2,0,20000.0,0,1
6685,106810910,63314195,0,57,1,1,1,5,0,8000.0,0,1
6686,106810911,63314238,0,50,1,0,1,1,0,6000.0,0,1
6687,106810912,63314268,0,24,1,0,0,0,0,30000.0,1,1
6688,106810913,63314433,0,36,1,0,1,1,1,15000.0,0,1
6689,106810914,63314442,0,48,1,0,1,2,1,11500.0,1,2
6690,106810915,63314558,0,57,1,0,1,2,0,15000.0,0,1
6691,106810916,63314560,0,34,1,0,0,2,2,27000.0,0,1
6692,106810917,63314566,0,51,1,0,0,1,0,18000.0,0,1
6693,106810918,63314642,0,51,1,0,1,3,3,20000.0,0,1
6694,106810919,63315064,0,56,0,1,1,2,0,7500.0,0,1
6695,106810920,63315731,0,58,0,1,1,0,0,6000.0,1,2
6696,106810921,63315787,1,40,1,0,0,1,1,16000.0,0,1
6697,106810922,63315877,0,36,1,0,1,0,0,20000.0,0,1
6698,106810923,63315906,0,42,1,0,1,2,1,9000.0,0,1
6699,106810924,63316071,1,28,1,0,1,0,0,9700.0,1,1
6700,106810925,63316138,1,30,1,0,0,0,0,50000.0,2,2
6701,106810926,63316429,0,36,1,0,0,1,1,35000.0,0,1
6702,106810927,63316593,0,34,1,0,0,1,2,18000.0,0,1
6703,106810928,63316649,0,30,1,0,0,1,1,25000.0,0,1
6704,106810929,63316693,0,29,1,0,1,1,1,15000.0,1,1
6705,106810930,63316889,0,49,1,0,1,0,0,12000.0,2,2
6706,106810931,63316898,1,39,1,0,1,0,0,20000.0,0,1
6707,106810932,63317005,0,39,1,0,1,2,2,12000.0,0,1
6708,106810933,63317108,0,47,1,0,0,1,0,12000.0,0,1
6709,106810934,63317165,0,26,1,0,0,1,1,14000.0,0,1
6710,106810935,63317187,0,22,1,0,0,0,0,12300.0,0,1
6711,106810936,63317301,0,28,1,0,0,1,1,15000.0,0,1
6712,106810937,63317335,0,35,1,0,1,0,0,7500.0,0,1
6713,106810938,63317354,0,29,1,0,0,0,0,20000.0,0,1
6714,106810939,63317501,0,38,1,0,1,2,2,9000.0,1,1
6715,106810940,63317759,0,28,1,0,0,0,0,35000.0,0,1
6716,106810941,63318016,0,30,1,0,0,1,1,12000.0,1,1
6717,106810942,63318219,0,31,1,0,1,1,1,8000.0,1,1
6718,106810943,63318541,0,29,1,0,0,2,2,25000.0,0,1
6719,106810944,63318640,0,26,1,0,0,1,2,25000.0,1,1
6720,106810945,63319480,0,30,1,0,0,2,2,10000.0,0,1
6721,106810946,63319510,0,50,1,0,1,0,0,20000.0,0,1
6723,106810947,63319729,0,47,1,0,0,0,0,30000.0,0,1
6724,106810948,63319748,1,51,1,0,0,0,0,9000.0,0,1
6725,106810949,63319848,1,27,1,0,0,0,0,18000.0,1,1
6726,106810950,63319881,0,29,1,0,0,0,0,15000.0,0,1
6727,106810951,63320003,0,53,1,0,0,0,0,25000.0,1,1
6728,106810952,63320064,0,49,1,0,0,1,0,9800.0,0,1
6729,106810953,63320100,1,36,1,0,1,3,3,15000.0,0,1
6730,106810954,63320259,0,38,1,0,1,1,1,13000.0,1,1
6731,106810955,63320540,0,27,1,0,1,2,2,12000.0,0,1
6732,106810956,63320736,0,22,1,0,1,0,0,13000.0,0,1
6733,106810957,63320744,0,23,1,0,0,0,0,7000.0,1,1
6734,106810958,63320780,0,55,1,0,1,3,0,10000.0,0,1
6735,106810959,63320939,0,62,0,1,0,3,0,7000.0,0,1
6736,106810960,63320995,0,59,0,1,1,2,1,15300.0,0,1
6737,106810961,63321242,0,48,1,0,1,0,0,15000.0,1,1
6738,106810962,63321371,1,25,1,0,1,1,1,11000.0,0,1
6739,106810963,63321546,0,35,1,0,1,1,1,10000.0,0,1
6740,106810964,63321553,1,26,1,0,0,0,0,15000.0,0,1
6741,106810965,63321572,0,34,1,0,0,0,0,14000.0,0,1
6742,106810966,63321686,0,53,0,1,1,0,0,7830.0,1,1
6743,106810967,63321848,0,43,1,0,0,0,0,25000.0,0,1
6744,106810968,63321937,0,31,1,0,0,1,1,14000.0,0,1
6745,106810969,63322039,0,46,1,0,1,1,0,14000.0,0,1
6746,106810970,63322082,0,45,1,0,1,2,1,13000.0,0,1
6747,106810971,63322207,0,29,1,0,1,2,2,8000.0,1,1
6748,106810972,63322214,1,54,1,0,1,2,0,16000.0,1,1
6749,106810973,63322286,0,49,1,0,1,2,0,7000.0,0,1
6750,106810974,63322288,0,32,1,0,1,0,0,19000.0,1,1
6751,106810975,63322415,0,62,0,1,1,0,0,7000.0,0,1
6752,106810976,63323130,0,44,1,0,0,2,0,30000.0,1,1
6753,106810977,63323147,0,45,1,0,1,2,0,8000.0,1,1
6754,106810978,63324224,0,27,1,0,1,1,1,10000.0,0,1
6755,106810979,63324632,0,49,1,0,0,0,0,9000.0,0,1
6756,106810980,63324835,0,51,1,0,1,0,0,5000.0,0,1
6757,106810981,63324836,0,33,1,0,0,1,1,20000.0,1,2
6758,106810982,63324920,0,49,1,0,1,2,0,7000.0,1,1
6759,106810983,63325026,1,48,1,0,1,0,0,20000.0,0,1
6760,106810984,63325097,0,60,0,1,1,2,0,7640.0,0,1
6761,106810985,63325226,0,48,1,0,1,2,0,15000.0,1,1
6762,106810986,63325274,0,56,1,1,1,2,0,16000.0,0,1
6763,106810987,63325691,0,37,1,0,0,2,2,15000.0,0,1
6764,106810988,63325789,0,27,1,0,1,1,1,12000.0,0,1
6765,106810989,63325943,0,24,1,0,1,0,0,10000.0,0,1
6766,106810990,63325996,0,31,1,0,1,0,0,10000.0,0,1
6767,106810991,63326133,0,32,1,0,1,2,0,10000.0,0,1
6768,106810992,63326150,0,58,0,1,0,2,0,10500.0,0,1
6769,106810993,63326196,0,43,1,0,0,1,1,15000.0,0,1
6770,106810994,63326226,0,49,1,0,1,2,0,18500.0,0,1
6771,106810995,63326407,0,28,1,0,0,0,0,30000.0,0,1
6772,106810996,63326862,0,36,1,0,1,1,1,20000.0,1,2
6773,106810997,63327169,0,31,1,0,0,0,0,12000.0,0,1
6774,106810998,63327446,0,40,1,0,1,2,2,10500.0,0,1
6775,106810999,63327543,0,36,1,0,0,2,2,25000.0,0,1
6776,106811000,63327628,0,43,1,0,1,1,1,9000.0,0,1
6777,106811001,63327912,0,29,1,0,0,0,0,10000.0,0,1
6778,106811002,63328014,0,40,1,0,1,0,0,15000.0,0,1
6779,106811003,63328148,1,45,1,0,1,3,1,16000.0,0,1
6780,106811004,63328237,0,51,1,0,1,0,0,13000.0,0,1
6781,106811005,63328344,1,51,1,0,1,1,0,20000.0,0,1
6782,106811006,63328585,0,39,1,0,1,0,0,9000.0,0,1
6783,106811007,63328653,0,45,1,0,1,2,0,6000.0,0,1
6784,106811008,63328714,0,43,1,0,1,1,1,10000.0,0,1
6785,106811009,63328794,0,39,1,0,0,2,2,15000.0,1,1
6786,106811010,63329094,0,44,1,0,1,2,2,12000.0,0,1
6787,106811011,63329319,0,55,1,0,1,0,0,10000.0,0,1
6789,106811012,63329519,0,59,1,0,0,0,0,20000.0,1,1
6790,106811013,63330008,0,27,1,0,1,0,0,15000.0,1,1
6791,106811014,63330021,0,39,1,0,1,1,1,12000.0,0,1
6792,106811015,63330336,0,47,1,0,0,1,1,20000.0,1,1
6793,106811016,63330375,0,44,1,0,1,2,0,17000.0,0,1
6794,106811017,63330735,0,66,0,1,1,0,0,6500.0,1,1
6795,106811018,63330742,0,56,0,1,1,0,0,12000.0,1,1
6796,106811019,63331225,0,61,1,1,1,0,0,6500.0,0,1
6797,106811020,63331264,1,36,1,0,0,2,2,10000.0,0,1
6798,106811021,63332055,0,25,1,0,0,1,1,9200.0,1,1
6799,106811022,63332064,0,31,1,0,1,1,1,17000.0,1,2
6800,106811023,63332112,0,51,1,0,0,2,0,9500.0,0,1
6801,106811024,63332465,0,63,1,0,1,1,0,14000.0,0,1
6802,106811025,63332580,1,47,1,0,1,1,1,12000.0,0,1
6803,106811026,63332609,0,29,1,0,1,1,1,10500.0,0,1
6804,106811027,63333001,0,48,1,0,1,2,2,5500.0,0,1
6805,106811028,63333595,1,34,1,0,1,2,2,35000.0,0,1
6806,106811029,63333674,0,64,0,1,1,0,0,4800.0,0,1
6807,106811030,63333939,0,53,1,0,1,0,0,6000.0,0,1
6808,106811031,63334199,0,27,1,0,0,0,0,12000.0,0,1
6809,106811032,63334329,0,30,1,0,1,2,2,7000.0,1,2
6810,106811033,63334576,0,46,1,0,1,0,0,8000.0,0,1
6811,106811034,63334803,0,23,1,0,0,0,0,25000.0,0,1
6812,106811035,63366966,0,62,0,1,1,0,0,14000.0,0,1
6813,106811036,63367151,0,40,1,0,1,1,0,7000.0,0,1
6814,106811037,63371070,0,22,1,0,0,1,2,16000.0,0,1
6815,106811038,63371511,0,29,1,0,1,1,1,10000.0,0,1
6816,106811039,63373690,0,38,1,0,1,1,1,35000.0,1,1
6817,106811040,63373691,0,27,1,0,0,1,1,11000.0,1,2
6818,106811041,63584422,0,50,1,0,1,0,0,7000.0,0,1
6819,106811042,63584425,0,56,1,1,1,8,1,7500.0,0,1
6820,106811043,63584839,1,42,1,0,0,1,1,15000.0,0,1
6821,106811044,63585054,0,28,1,0,0,2,2,18000.0,0,1
6822,106811045,63585339,0,43,1,0,1,0,0,6000.0,0,1
6823,106811046,63585368,1,50,1,0,1,0,0,10000.0,0,1
6824,106811047,63585487,0,50,1,0,1,0,0,17000.0,0,1
6825,106811048,63585489,0,37,1,0,1,2,2,19000.0,0,1
6826,106811049,63585590,0,37,1,0,0,3,3,5000.0,0,1
6827,106811050,63585904,0,49,1,0,1,1,0,25000.0,0,1
6828,106811051,63585931,0,45,1,0,1,1,0,5000.0,0,1
6829,106811052,63585961,0,36,1,0,1,0,0,22000.0,0,1
6830,106811053,63586015,0,62,1,1,0,1,0,15000.0,0,1
6831,106811054,63586019,0,49,1,0,1,3,3,12000.0,0,1
6832,106811055,63586430,0,47,1,0,0,2,2,16000.0,0,1
6833,106811056,63586581,0,31,1,0,1,1,1,14000.0,0,1
6834,106811057,63586716,0,35,1,0,1,2,2,20000.0,0,1
6835,106811058,63586936,1,26,1,0,1,2,2,12000.0,0,2
6836,106811059,63587278,0,28,1,0,1,1,1,18000.0,0,1
6837,106811060,63587336,0,53,1,0,1,2,0,10000.0,1,1
6838,106811061,63587386,0,30,1,0,0,1,1,30000.0,0,1
6839,106811062,63587446,0,31,1,0,0,1,1,15000.0,0,1
6840,106811063,63587500,0,54,0,1,0,0,0,5000.0,0,1
6841,106811064,63587601,0,31,1,0,0,0,0,20000.0,0,1
6842,106811065,63588063,0,31,1,0,0,2,2,22000.0,0,1
6843,106811066,63588179,1,29,1,0,0,0,0,25000.0,0,1
6844,106811067,63588265,0,29,1,0,1,0,0,15000.0,1,1
6845,106811068,63588418,0,28,1,0,0,1,1,11000.0,0,1
6846,106811069,63588427,0,24,1,0,0,0,0,20000.0,0,1
6847,106811070,63588523,0,29,1,0,1,0,0,10000.0,0,1
6848,106811071,63588535,0,55,1,0,1,1,0,9000.0,1,1
6849,106811072,63588591,1,40,1,0,0,3,2,40000.0,1,1
6850,106811073,63588718,0,51,1,0,0,2,2,8000.0,0,1
6851,106811074,63588808,0,60,0,1,0,3,0,5200.0,0,1
6852,106811075,63588876,0,34,1,0,0,2,2,47000.0,0,1
6853,106811076,63589092,0,32,1,0,0,1,1,10000.0,0,1
6854,106811077,63589156,0,27,1,0,1,1,1,10000.0,0,1
6855,106811078,63589590,0,52,1,0,1,1,0,13000.0,0,1
6856,106811079,63589639,0,43,1,0,0,3,4,12000.0,1,1
6857,106811080,63589668,0,27,1,0,1,1,1,16500.0,0,1
6858,106811081,63589722,0,50,1,0,0,2,1,9000.0,0,1
6859,106811082,63589787,0,58,0,1,0,2,0,4600.0,0,1
6860,106811083,63589825,0,56,0,1,1,0,0,6500.0,0,1
6861,106811084,63589885,1,23,1,0,1,1,1,8000.0,0,1
6862,106811085,63590051,0,52,1,0,1,1,1,5000.0,0,1
6863,106811086,63590339,0,39,1,0,1,2,2,17000.0,0,1
6864,106811087,63590644,0,37,1,0,1,2,2,20000.0,0,1
6865,106811088,63591005,1,22,1,0,0,0,0,9000.0,0,1
6866,106811089,63591085,0,27,1,0,0,1,1,4500.0,0,1
6867,106811090,63591118,0,31,1,0,0,1,1,9000.0,0,1
6868,106811091,63591154,0,30,1,0,1,0,0,35000.0,0,1
6869,106811092,63591255,0,51,0,1,1,1,0,11500.0,0,1
6870,106811093,63591367,0,38,1,0,0,2,2,11300.0,0,1
6871,106811094,63591394,0,47,1,0,1,0,0,15000.0,0,1
6872,106811095,63591440,0,62,0,1,0,0,0,4500.0,0,1
6873,106811096,63591787,0,29,1,0,1,0,0,13000.0,0,1
6874,106811097,63592026,0,49,1,0,0,2,0,7000.0,0,1
6875,106811098,63592239,0,61,0,1,1,0,0,11000.0,0,1
6876,106811099,63592286,1,30,1,0,1,1,1,10000.0,0,1
